InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
561911,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,8/1/2011 10:26,2.25,12534,Germany
572035,23118,PARISIENNE JEWELLERY DRAWER ,16,10/20/2011 12:03,6.65,14646,Netherlands
570388,22960,JAM MAKING SET WITH JARS,6,10/10/2011 12:37,4.25,14911,EIRE
538002,21628,TRIANGULAR POUFFE VINTAGE ,2,12/9/2010 11:48,14.95,14932,Channel Islands
548011,20712,JUMBO BAG WOODLAND ANIMALS,200,3/29/2011 11:14,1.65,14646,Netherlands
557322,23206,LUNCH BAG APPLE DESIGN,10,6/20/2011 9:04,1.65,17444,Canada
561658,22701,PINK DOG BOWL,1,7/28/2011 16:06,2.95,12743,Unspecified
549953,21155,RED RETROSPOT PEG BAG,6,4/13/2011 13:15,2.55,12766,Portugal
562790,22709,WRAP WEDDING DAY,25,8/9/2011 13:51,0.42,14646,Netherlands
550137,48185,DOORMAT FAIRY CAKE,2,4/14/2011 13:59,7.95,12477,Germany
581180,23508,MINI PLAYING CARDS DOLLY GIRL ,20,12/7/2011 15:52,0.42,12347,Iceland
563753,22356,CHARLOTTE BAG PINK POLKADOT,10,8/19/2011 10:51,0.85,12513,France
545227,21877,HOME SWEET HOME MUG,12,3/1/2011 9:35,1.25,12428,Finland
540972,22215,CAKE STAND WHITE TWO TIER LACE,3,1/12/2011 14:13,8.5,12437,France
564378,90120B,BLUE MURANO TWIST BRACELET,4,8/25/2011 10:26,4.25,12417,Belgium
562130,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,8/3/2011 9:13,4.15,12750,Poland
553535,23163,REGENCY SUGAR TONGS,8,5/17/2011 15:17,2.49,,EIRE
568472,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,9/27/2011 11:50,0.65,12517,Germany
556415,23051,RECYCLED ACAPULCO MAT BLUE,6,6/10/2011 12:19,8.25,12409,Switzerland
559557,23174,REGENCY SUGAR BOWL GREEN,4,7/11/2011 10:33,4.15,17444,Canada
552978,85014A,BLACK/BLUE POLKADOT UMBRELLA,48,5/12/2011 14:46,4.95,12590,Germany
548745,22741,FUNKY DIVA PEN,48,4/4/2011 12:10,0.85,12471,Germany
568223,22489,PACK OF 12 TRADITIONAL CRAYONS,24,9/26/2011 10:16,0.42,12412,Denmark
565857,22585,PACK OF 6 BIRDY GIFT TAGS,12,9/7/2011 14:13,1.25,14911,EIRE
555107,22898,CHILDRENS APRON APPLES DESIGN,8,5/31/2011 14:14,1.95,12594,Italy
539353,21915,RED  HARMONICA IN BOX ,12,12/17/2010 11:30,1.25,12782,Portugal
544156,22120,WELCOME  WOODEN BLOCK LETTERS,3,2/16/2011 12:33,9.95,12352,Norway
565916,23396,LA JARDIN BOTANIQUE CUSHION COVER,4,9/7/2011 16:00,3.75,14156,EIRE
554097,21238,RED RETROSPOT CUP,8,5/22/2011 13:01,0.85,12567,France
561194,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,7/25/2011 13:54,0.55,13814,Germany
571328,22580,ADVENT CALENDAR GINGHAM SACK,6,10/17/2011 11:27,5.95,12473,Germany
539731,22856,ASSORTED EASTER DECORATIONS  BELLS,288,12/21/2010 15:05,1.06,14646,Netherlands
566873,23388,WOODLAND MINI BACKPACK,4,9/15/2011 13:31,4.15,12682,France
578084,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12,11/22/2011 16:34,0.85,12465,Belgium
561870,16045,POPART WOODEN PENCILS ASST,100,7/31/2011 11:45,0.04,14911,EIRE
563076,23207,LUNCH BAG ALPHABET DESIGN,100,8/11/2011 16:12,1.45,14646,Netherlands
540178,21238,RED RETROSPOT CUP,8,1/5/2011 12:42,0.85,12681,France
559421,23286,BLUE VINTAGE SPOT BEAKER,8,7/8/2011 11:55,0.85,12648,Germany
555160,23256,CHILDRENS CUTLERY SPACEBOY ,72,6/1/2011 9:18,3.75,14646,Netherlands
544690,22843,BISCUIT TIN VINTAGE GREEN,12,2/23/2011 8:48,5.95,14156,EIRE
567793,22900,SET 2 TEA TOWELS I LOVE LONDON ,6,9/22/2011 11:40,3.25,12657,France
537995,22788,BROCANTE COAT RACK,2,12/9/2010 11:39,9.95,12712,Germany
567578,22955,36 FOIL STAR CAKE CASES ,6,9/21/2011 10:47,2.1,12701,Germany
577228,21439,BASKET OF TOADSTOOLS,3,11/18/2011 12:07,1.25,12391,Cyprus
553546,23193,BUFFALO BILL TREASURE BOOK BOX,144,5/17/2011 15:42,1.95,12415,Australia
562537,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,8/5/2011 15:02,4.95,12517,Germany
577157,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,11/18/2011 9:58,0.85,12451,Switzerland
539338,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,12/17/2010 10:54,2.95,17404,Sweden
577046,22726,ALARM CLOCK BAKELIKE GREEN,8,11/17/2011 13:46,3.75,12449,Belgium
560991,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,7/22/2011 13:29,4.15,12438,Norway
543900,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2/14/2011 12:11,1.65,12621,Germany
555477,23298,SPOTTY BUNTING,3,6/3/2011 12:26,4.95,12359,Cyprus
558311,22625,RED KITCHEN SCALES,12,6/28/2011 11:22,7.65,14646,Netherlands
568350,90201B,BLACK ENAMEL FLOWER RING,18,9/26/2011 15:35,2.95,12612,Germany
572035,22131,FOOD CONTAINER SET 3 LOVE HEART ,144,10/20/2011 12:03,1.65,14646,Netherlands
554827,22356,CHARLOTTE BAG PINK POLKADOT,100,5/26/2011 15:19,0.72,14646,Netherlands
581182,22690,DOORMAT HOME SWEET HOME BLUE ,2,12/7/2011 15:56,8.25,12783,Portugal
557322,22383,LUNCH BAG SUKI DESIGN ,30,6/20/2011 9:04,1.65,17444,Canada
547822,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,3/25/2011 14:53,9.95,12668,Germany
560491,22973,CHILDREN'S CIRCUS PARADE MUG,1,7/19/2011 10:51,1.65,12415,Australia
569001,22908,PACK OF 20 NAPKINS RED APPLES,12,9/29/2011 17:52,0.85,12703,Germany
546091,84988,SET OF 72 PINK HEART PAPER DOILIES,12,3/9/2011 11:53,1.45,14936,Channel Islands
560363,22423,REGENCY CAKESTAND 3 TIER,1,7/18/2011 12:05,12.75,12589,France
576893,22620,4 TRADITIONAL SPINNING TOPS,12,11/17/2011 8:29,1.45,12481,Germany
578033,23341,PINK DINER WALL CLOCK,2,11/22/2011 13:42,8.5,12656,France
568095,90118,PINK DAISY BAG CHARM,6,9/23/2011 14:49,2.55,14911,EIRE
566557,23028,DRAWER KNOB CRACKLE GLAZE BLUE,96,9/13/2011 11:47,1.45,14646,Netherlands
566163,22726,ALARM CLOCK BAKELIKE GREEN,12,9/9/2011 11:48,3.75,12637,France
580160,22727,ALARM CLOCK BAKELIKE RED ,8,12/2/2011 10:47,3.75,12700,France
571215,22669,RED BABY BUNTING ,10,10/14/2011 12:57,2.95,13810,Germany
561911,22652,TRAVEL SEWING KIT,10,8/1/2011 10:26,1.65,12534,Germany
543411,22918,HERB MARKER PARSLEY,12,2/8/2011 11:31,0.65,12576,Poland
550145,22991,GIRAFFE WOODEN RULER,12,4/14/2011 14:15,1.95,12637,France
571901,22503,CABIN BAG VINTAGE PAISLEY,3,10/19/2011 14:36,29.95,12757,Portugal
561194,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,7/25/2011 13:54,1.45,13814,Germany
546252,21733,RED HANGING HEART T-LIGHT HOLDER,6,3/10/2011 14:42,2.95,14930,Channel Islands
577856,20712,JUMBO BAG WOODLAND ANIMALS,10,11/22/2011 11:19,2.08,12490,France
542720,21231,SWEETHEART CERAMIC TRINKET BOX,12,1/31/2011 14:35,1.25,12778,Netherlands
542713,21452,TOADSTOOL MONEY BOX,6,1/31/2011 13:27,2.95,12668,Germany
552202,21207,SKULL AND CROSSBONES  GARLAND ,12,5/6/2011 14:51,1.65,12414,Austria
560491,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,7/19/2011 10:51,2.08,12415,Australia
540458,22652,TRAVEL SEWING KIT,10,1/7/2011 12:28,1.65,12501,Germany
566040,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,9/8/2011 13:38,1.45,12540,Spain
560300,16259,PIECE OF CAMO STATIONERY SET,108,7/18/2011 10:29,0.08,14911,EIRE
569665,22802,FAUX FUR CHOCOLATE THROW,1,10/5/2011 13:34,19.95,12789,Netherlands
574740,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,11/6/2011 16:07,3.75,12357,Switzerland
543484,22521,CHILDS GARDEN TROWEL PINK,12,2/9/2011 10:11,0.85,12721,France
553148,84563A,PINK & WHITE BREAKFAST TRAY,4,5/13/2011 14:09,2.95,,Hong Kong
579786,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,48,11/30/2011 15:31,2.55,12524,Germany
540550,84509B,SET OF 4 FAIRY CAKE PLACEMATS,4,1/10/2011 9:11,3.75,12539,Spain
555739,20685,DOORMAT RED RETROSPOT,2,6/7/2011 9:49,7.95,12380,Belgium
563848,23210,WHITE ROCKING HORSE HAND PAINTED,24,8/19/2011 14:57,1.25,14911,EIRE
561029,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,7/24/2011 11:25,3.25,12490,France
553842,22383,LUNCH BAG SUKI DESIGN ,10,5/19/2011 12:24,1.65,12524,Germany
553900,37446,MINI CAKE STAND WITH HANGING CAKES,8,5/19/2011 17:47,1.45,12353,Bahrain
549953,22355,CHARLOTTE BAG SUKI DESIGN,10,4/13/2011 13:15,0.85,12766,Portugal
576607,22580,ADVENT CALENDAR GINGHAM SACK,3,11/15/2011 15:42,5.95,12474,Germany
570030,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,10/7/2011 10:44,1.65,12740,France
560398,48187,DOORMAT NEW ENGLAND,10,7/18/2011 14:10,6.75,12731,France
569998,20772,GARDEN PATH JOURNAL,6,10/7/2011 8:12,2.55,12540,Spain
564749,22963,JAM JAR WITH GREEN LID,12,8/30/2011 8:15,0.85,12708,Germany
573868,23388,WOODLAND MINI BACKPACK,8,11/1/2011 12:18,4.15,12491,France
567720,85049E,SCANDINAVIAN REDS RIBBONS,12,9/22/2011 10:37,1.25,14911,EIRE
555107,21930,JUMBO STORAGE BAG SKULLS,10,5/31/2011 14:14,2.08,12594,Italy
579553,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,24,11/30/2011 10:54,0.85,14156,EIRE
554650,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,5/25/2011 12:54,4.15,12681,France
564479,15056BL,EDWARDIAN PARASOL BLACK,6,8/25/2011 13:12,5.95,12682,France
538008,21094,SET/6 RED SPOTTY PAPER PLATES,12,12/9/2010 12:17,0.85,12683,France
567530,23229,VINTAGE DONKEY TAIL GAME ,6,9/21/2011 9:33,3.75,12390,Belgium
541206,21731,RED TOADSTOOL LED NIGHT LIGHT,288,1/14/2011 12:24,1.45,14646,Netherlands
550192,23154,SET OF 4 JAM JAR MAGNETS,12,4/15/2011 8:45,2.08,12582,Finland
555383,23051,RECYCLED ACAPULCO MAT BLUE,1,6/2/2011 15:13,8.25,12517,Germany
548470,22276,WASH BAG VINTAGE ROSE PAISLEY,6,3/31/2011 12:36,2.55,12782,Portugal
546027,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,3/9/2011 8:09,4.15,12759,Netherlands
578333,23295,SET OF 12 MINI LOAF BAKING CASES,16,11/24/2011 8:50,0.83,12471,Germany
564670,22975,SPACEBOY CHILDRENS EGG CUP,12,8/26/2011 15:44,1.25,12683,France
564856,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,8/31/2011 9:11,0.85,12477,Germany
567666,22476,EMPIRE UNION JACK TV DINNER TRAY,3,9/21/2011 15:23,4.95,12520,Germany
562450,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,8/5/2011 8:40,0.85,12562,France
571409,23193,BUFFALO BILL TREASURE BOOK BOX,8,10/17/2011 12:25,2.25,14911,EIRE
579069,21876,POTTERING MUG,12,11/28/2011 10:31,1.65,14911,EIRE
577615,22191,IVORY DINER WALL CLOCK,2,11/21/2011 10:22,8.5,12658,Germany
561661,23108,SET OF 10 LED DOLLY LIGHTS,1,7/28/2011 16:21,6.25,12743,Unspecified
569844,22940,FELTCRAFT CHRISTMAS FAIRY,4,10/6/2011 13:30,4.25,12626,Germany
547702,85049D,BRIGHT BLUES RIBBONS ,12,3/24/2011 16:45,1.25,14911,EIRE
559928,47590B,PINK HAPPY BIRTHDAY BUNTING,9,7/14/2011 8:52,5.45,12405,Finland
554827,22423,REGENCY CAKESTAND 3 TIER,32,5/26/2011 15:19,10.95,14646,Netherlands
569122,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,9/30/2011 13:06,0.85,12694,France
556529,23209,LUNCH BAG DOILEY PATTERN ,10,6/13/2011 11:41,1.65,12714,France
543370,22858,EASTER TIN KEEPSAKE,6,2/7/2011 14:51,1.65,12359,Cyprus
572127,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4,10/21/2011 9:20,4.25,14911,EIRE
555147,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,5/31/2011 15:41,1.25,13505,Switzerland
560876,22580,ADVENT CALENDAR GINGHAM SACK,12,7/21/2011 15:14,5.95,12626,Germany
579069,23472, NINE DRAWER OFFICE TIDY,2,11/28/2011 10:31,14.95,14911,EIRE
542106,22627,MINT KITCHEN SCALES,12,1/25/2011 13:37,7.65,12709,Germany
578811,21251,DINOSAUR HEIGHT CHART STICKER SET,6,11/25/2011 13:28,2.95,12438,Norway
581179,22423,REGENCY CAKESTAND 3 TIER,64,12/7/2011 15:43,10.95,12471,Germany
541518,16169K,WRAP FOLK ART,25,1/19/2011 9:05,0.42,12451,Switzerland
541434,85055,FRENCH ENAMEL UTENSIL HOLDER,20,1/18/2011 10:22,2.95,14911,EIRE
578034,22556,PLASTERS IN TIN CIRCUS PARADE ,96,11/22/2011 13:47,1.45,14646,Netherlands
570881,22325,MOBILE VINTAGE HEARTS ,3,10/13/2011 9:30,4.95,12498,Germany
552038,21212,PACK OF 72 RETROSPOT CAKE CASES,240,5/6/2011 8:08,0.42,14156,EIRE
561037,23287,RED VINTAGE SPOT BEAKER,8,7/24/2011 11:55,0.85,12472,Germany
537463,22348,TEA BAG PLATE RED RETROSPOT,36,12/7/2010 10:08,0.85,12681,France
576646,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,11/16/2011 10:18,4.15,,Unspecified
550313,20719,WOODLAND CHARLOTTE BAG,10,4/17/2011 11:21,0.85,12681,France
549222,22374,AIRLINE BAG VINTAGE JET SET RED,4,4/7/2011 10:43,4.25,12347,Iceland
553375,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,5/16/2011 14:53,1.65,14911,EIRE
575508,23229,VINTAGE DONKEY TAIL GAME ,72,11/10/2011 10:32,3.39,14646,Netherlands
566076,22625,RED KITCHEN SCALES,4,9/9/2011 9:13,8.5,12449,Belgium
571409,23118,PARISIENNE JEWELLERY DRAWER ,2,10/17/2011 12:25,7.5,14911,EIRE
562670,48194,DOORMAT HEARTS,2,8/8/2011 13:42,7.95,14911,EIRE
571328,22044,CHRISTMAS CARD STACK OF PRESENTS,48,10/17/2011 11:27,0.19,12473,Germany
571053,21731,RED TOADSTOOL LED NIGHT LIGHT,12,10/13/2011 13:53,1.65,12631,Finland
563614,22544,MINI JIGSAW SPACEBOY,240,8/18/2011 8:51,0.36,12415,Australia
558045,22385,JUMBO BAG SPACEBOY DESIGN,10,6/24/2011 13:35,2.08,12615,France
573428,22610,PENS ASSORTED FUNNY FACE,36,10/31/2011 10:19,0.19,12571,France
557742,23167,SMALL CERAMIC TOP STORAGE JAR ,24,6/22/2011 11:46,0.83,14911,EIRE
542629,22558,CLOTHES PEGS RETROSPOT PACK 24 ,48,1/31/2011 9:57,1.25,12731,France
570467,84991,60 TEATIME FAIRY CAKE CASES,24,10/10/2011 16:06,0.55,12607,USA
571937,23263,SET OF 3 WOODEN HEART DECORATIONS,96,10/20/2011 9:28,1.04,14911,EIRE
574097,23245,SET OF 3 REGENCY CAKE TINS,32,11/3/2011 9:56,4.15,12471,Germany
558045,22343,PARTY PIZZA DISH RED RETROSPOT,48,6/24/2011 13:35,0.85,12615,France
567300,23346,SPACEBOY BEAKER,12,9/19/2011 12:36,1.25,12724,France
549196,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,4/7/2011 10:33,1.95,14911,EIRE
563613,23170,REGENCY TEA PLATE ROSES ,24,8/18/2011 8:49,1.65,12688,Israel
538397,22244,3 HOOK HANGER MAGIC GARDEN,36,12/12/2010 11:44,1.95,12753,Japan
540976,21622,VINTAGE UNION JACK CUSHION COVER,4,1/12/2011 15:00,4.95,12652,France
574550,37479P,CUBIC MUG FLOCK PINK ON BROWN,12,11/4/2011 15:18,0.39,12484,Spain
563355,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,8/15/2011 14:39,3.25,14156,EIRE
571034,23529,WALL ART DOLLY GIRL ,6,10/13/2011 12:47,3.75,12359,Cyprus
544468,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2/21/2011 8:33,0.55,,EIRE
558388,48187,DOORMAT NEW ENGLAND,2,6/29/2011 10:00,7.95,,EIRE
557734,22149,FELTCRAFT 6 FLOWER FRIENDS,6,6/22/2011 11:20,2.1,12684,France
567938,72818,CHRISTMAS DECOUPAGE CANDLE,12,9/22/2011 18:14,0.85,12704,Finland
546678,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,3/15/2011 16:39,2.95,12681,France
562445,21770,OPEN CLOSED METAL SIGN,2,8/4/2011 18:51,4.95,12417,Belgium
576082,21115,ROSE CARAVAN DOORSTOP,4,11/14/2011 8:22,6.75,12428,Finland
574343,16016,LARGE CHINESE STYLE SCISSOR,10,11/4/2011 10:11,0.85,12576,Poland
545227,35241,ENAMEL BLUE RIM BISCUIT BIN,3,3/1/2011 9:35,4.95,12428,Finland
569998,22406,MONEY BOX KINGS CHOICE DESIGN,12,10/7/2011 8:12,1.25,12540,Spain
540414,22178,VICTORIAN GLASS HANGING T-LIGHT,24,1/7/2011 10:32,1.25,12481,Germany
559665,22597,MUSICAL ZINC HEART DECORATION ,3,7/11/2011 13:35,0.85,12556,Spain
541220,22483,RED GINGHAM TEDDY BEAR ,144,1/14/2011 14:11,2.55,14156,EIRE
567666,23287,RED VINTAGE SPOT BEAKER,8,9/21/2011 15:23,0.85,12520,Germany
561798,21259,VICTORIAN SEWING BOX SMALL ,6,7/29/2011 13:39,5.95,14911,EIRE
540976,48138,DOORMAT UNION FLAG,2,1/12/2011 15:00,7.95,12652,France
565416,21987,PACK OF 6 SKULL PAPER CUPS,12,9/4/2011 12:00,0.65,12710,Germany
579102,85053,FRENCH ENAMEL CANDLEHOLDER,6,11/28/2011 11:33,2.1,14911,EIRE
548011,22244,3 HOOK HANGER MAGIC GARDEN,96,3/29/2011 11:14,1.65,14646,Netherlands
565930,20979,36 PENCILS TUBE RED RETROSPOT,16,9/8/2011 10:32,1.25,12685,France
541631,22550,HOLIDAY FUN LUDO,4,1/20/2011 10:48,3.75,12637,France
570694,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,10/12/2011 8:10,2.95,14911,EIRE
553210,22524,CHILDRENS GARDEN GLOVES BLUE,20,5/16/2011 9:40,1.25,14016,EIRE
545295,20675,BLUE POLKADOT BOWL,20,3/1/2011 12:09,1.25,12709,Germany
563947,23318,BOX OF 6 MINI VINTAGE CRACKERS,12,8/22/2011 10:18,2.49,12363,Unspecified
566195,23286,BLUE VINTAGE SPOT BEAKER,16,9/9/2011 13:44,0.85,12433,Norway
546365,21671,RED SPOT CERAMIC DRAWER KNOB,12,3/11/2011 11:35,1.25,12520,Germany
549953,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,4/13/2011 13:15,1.45,12766,Portugal
576789,21981,PACK OF 12 WOODLAND TISSUES ,24,11/16/2011 13:56,0.39,12569,Germany
563169,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,8/12/2011 12:42,0.83,14911,EIRE
569332,23242,TREASURE TIN BUFFALO BILL ,1,10/3/2011 13:46,2.08,12637,France
569722,23298,SPOTTY BUNTING,3,10/6/2011 9:31,4.95,12431,Australia
559665,85061W,WHITE JEWELLED HEART DECORATION,4,7/11/2011 13:35,0.85,12556,Spain
547379,21238,RED RETROSPOT CUP,24,3/22/2011 15:13,0.85,12720,Germany
545937,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,3/8/2011 12:05,1.25,12758,Portugal
563848,22149,FELTCRAFT 6 FLOWER FRIENDS,12,8/19/2011 14:57,2.1,14911,EIRE
562045,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,8/2/2011 10:33,0.55,12644,Germany
569866,22355,CHARLOTTE BAG SUKI DESIGN,10,10/6/2011 14:50,0.85,12757,Portugal
559036,22384,LUNCH BAG PINK POLKADOT,10,7/5/2011 15:14,1.65,12637,France
574588,23581,JUMBO BAG PAISLEY PARK,10,11/6/2011 10:30,2.08,14936,Channel Islands
542237,20966,SANDWICH BATH SPONGE,10,1/26/2011 14:30,1.25,12347,Iceland
575728,23348,CHILDRENS TOY COOKING UTENSIL SET,6,11/10/2011 19:40,2.08,14911,EIRE
541567,21238,RED RETROSPOT CUP,8,1/19/2011 11:51,0.85,12681,France
540546,22313,OFFICE MUG WARMER PINK,6,1/9/2011 15:56,2.95,12766,Portugal
555095,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,5/31/2011 13:32,1.65,12540,Spain
554861,23199,JUMBO BAG APPLES,10,5/27/2011 10:29,2.08,12633,Germany
537201,22242,5 HOOK HANGER MAGIC TOADSTOOL,12,12/5/2010 14:19,1.65,12472,Germany
562046,23156,SET OF 5 MINI GROCERY MAGNETS,12,8/2/2011 10:34,2.08,12378,Switzerland
563848,16161P,WRAP ENGLISH ROSE ,25,8/19/2011 14:57,0.42,14911,EIRE
557222,20727,LUNCH BAG  BLACK SKULL.,10,6/17/2011 13:14,1.65,14936,Channel Islands
567958,22812,PACK 3 BOXES CHRISTMAS PANNETONE,96,9/23/2011 9:00,1.65,12619,Germany
563345,23293,SET OF 12 FAIRY CAKE BAKING CASES,128,8/15/2011 13:22,0.72,12619,Germany
543188,21746,SMALL RED RETROSPOT WINDMILL,12,2/4/2011 11:45,1.25,12567,France
562528,22297,HEART IVORY TRELLIS SMALL,24,8/5/2011 13:52,1.25,12610,Italy
541269,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,1/17/2011 11:01,4.95,12626,Germany
550137,21042,RED RETROSPOT APRON ,3,4/14/2011 13:59,5.95,12477,Germany
537892,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,12/9/2010 10:13,2.95,12481,Germany
577316,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,16,11/18/2011 13:30,0.83,12578,Italy
560635,21931,JUMBO STORAGE BAG SUKI,10,7/20/2011 10:51,2.08,12521,Germany
573289,21931,JUMBO STORAGE BAG SUKI,10,10/28/2011 14:44,2.08,12705,Germany
557889,20751,FUNKY WASHING UP GLOVES ASSORTED,24,6/23/2011 13:51,2.1,12412,Denmark
563288,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,8/15/2011 12:53,9.95,12656,France
573286,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/28/2011 14:38,2.95,,Switzerland
575886,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,11/11/2011 13:57,9.95,12517,Germany
540550,22271,FELTCRAFT DOLL ROSIE,6,1/10/2011 9:11,2.95,12539,Spain
545072,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2/28/2011 8:43,1.25,12781,Czech Republic
558608,21948,SET OF 6 CAKE CHOPSTICKS,36,6/30/2011 15:30,1.25,12524,Germany
571227,21116,OWL DOORSTOP,6,10/14/2011 13:54,4.95,12477,Germany
563477,22662,LUNCH BAG DOLLY GIRL DESIGN,2,8/16/2011 15:39,1.65,17097,Spain
576890,21981,PACK OF 12 WOODLAND TISSUES ,24,11/16/2011 17:25,0.39,12662,Germany
577152,22949,36 DOILIES DOLLY GIRL,12,11/18/2011 9:53,1.45,14277,France
569739,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,10/6/2011 10:48,4.95,14911,EIRE
576899,15056N,EDWARDIAN PARASOL NATURAL,3,11/17/2011 8:49,5.95,14911,EIRE
566195,23187,FRENCH STYLE STORAGE JAR BONBONS,48,9/9/2011 13:44,0.29,12433,Norway
544495,21531,RED RETROSPOT SUGAR JAM BOWL,6,2/21/2011 11:42,2.55,12766,Portugal
562560,23183,MOTHER'S KITCHEN SPOON REST ,6,8/5/2011 17:12,3.75,14156,EIRE
575973,23570,TRADITIONAL PICK UP STICKS GAME ,12,11/13/2011 13:03,1.25,,EIRE
546236,37495,FAIRY CAKE BIRTHDAY CANDLE SET,20,3/10/2011 12:48,3.75,12370,Cyprus
573289,22986,WRAP GINGHAM ROSE ,25,10/28/2011 14:44,0.42,12705,Germany
571308,23506,MINI PLAYING CARDS SPACEBOY ,20,10/17/2011 10:10,0.42,12475,Germany
537378,22574,HEART WOODEN CHRISTMAS DECORATION,36,12/6/2010 13:06,0.85,14911,EIRE
570714,21914,BLUE HARMONICA IN BOX ,24,10/12/2011 10:20,1.25,13520,Switzerland
536527,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,12/1/2010 13:04,2.55,12662,Germany
555947,35924,HANGING FAIRY CAKE DECORATION,72,6/8/2011 10:45,1.69,14911,EIRE
557472,22232,JIGSAW TOADSTOOLS 3 PIECE,32,6/20/2011 13:27,0.59,12432,Norway
568654,23266,SET OF 3 WOODEN STOCKING DECORATION,12,9/28/2011 12:20,1.25,14911,EIRE
555282,23213,STAR WREATH DECORATION WITH BELL,12,6/2/2011 9:04,1.25,12709,Germany
572127,21213,PACK OF 72 SKULL CAKE CASES,24,10/21/2011 9:20,0.55,14911,EIRE
536540,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,6,12/1/2010 14:05,2.95,14911,EIRE
556509,23245,SET OF 3 REGENCY CAKE TINS,4,6/13/2011 10:33,4.95,12708,Germany
548211,21716,BOYS VINTAGE TIN SEASIDE BUCKET,32,3/30/2011 9:06,2.1,14646,Netherlands
545226,22279,POCKET BAG BLUE PAISLEY RED SPOT,12,3/1/2011 9:33,1.25,12428,Finland
555542,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,6/5/2011 12:51,0.65,15108,European Community
568145,23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,6,9/25/2011 11:30,2.89,12388,Australia
562560,21739,COSY SLIPPER SHOES SMALL GREEN,2,8/5/2011 17:12,2.95,14156,EIRE
554137,47559B,TEA TIME OVEN GLOVE,10,5/23/2011 10:13,1.25,12708,Germany
580705,21094,SET/6 RED SPOTTY PAPER PLATES,12,12/5/2011 16:28,0.85,12683,France
576051,21537,RED RETROSPOT PUDDING BOWL,8,11/13/2011 14:45,4.25,14911,EIRE
554139,21114,LAVENDER SCENTED FABRIC HEART,10,5/23/2011 10:34,1.25,14911,EIRE
577609,23113,PANTRY CHOPPING BOARD,3,11/21/2011 9:51,4.95,12349,Italy
538255,22348,TEA BAG PLATE RED RETROSPOT,12,12/10/2010 12:33,0.85,14911,EIRE
553348,22605,WOODEN CROQUET GARDEN SET,6,5/16/2011 13:20,12.75,14911,EIRE
547379,21398,RED POLKADOT COFFEE  MUG,48,3/22/2011 15:13,0.39,12720,Germany
542080,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,1/25/2011 12:16,2.55,13815,Germany
