goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
1,Phoenix,AZ,33.30509317,-112.0566525,4,78,103,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,TRUE,
1,Mesa,AZ,33.3996663,-111.6332808,1.5,3,4,TRUE,full_bar,very_loud,casual,1,FALSE,,,TRUE,,
0,Phoenix,AZ,33.5749703,-112.1226961,4,3,3,TRUE,none,,,1,,,,,,
1,Charlotte,NC,35.2324862,-80.8442261,4,71,171,FALSE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Lle-des-Soeurs,QC,45.47283388,-73.53796827,3,17,13,TRUE,full_bar,very_loud,casual,2,TRUE,,,TRUE,FALSE,
1,Scottsdale,AZ,33.49328,-111.929765,4,19,114,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,,
1,Las Vegas,NV,36.1139187,-115.2795616,3,6,146,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.8701661,-112.1512485,3,26,22,FALSE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Madison,WI,43.0753164,-89.5174398,4,68,92,TRUE,full_bar,average,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.639969,-112.010011,3,10,29,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,,
1,Dorval,QC,45.44766595,-73.7510107,4,10,9,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Pittsburgh,PA,40.451222,-79.9515915,2.5,9,10,TRUE,none,quiet,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Waterloo,ON,43.4357503,-80.5608444,3,5,22,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,,
0,Phoenix,AZ,33.4818347,-112.1862167,2.5,7,4,TRUE,full_bar,loud,casual,2,FALSE,FALSE,,FALSE,,
0,Chandler,AZ,33.3221761,-111.8595108,3,5,10,TRUE,none,,casual,1,TRUE,FALSE,,FALSE,,
1,Phoenix,AZ,33.6548578,-112.0638772,3.5,35,200,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Las Vegas,NV,36.1458129,-115.2076281,2.5,10,69,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Fitchburg,WI,43.0256141,-89.4138293,4,4,7,TRUE,none,,,,TRUE,,,,,
1,Queen Creek,AZ,33.25308711,-111.5280199,2.5,11,28,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Tempe,AZ,33.4253394,-111.9398532,3,39,4,FALSE,full_bar,loud,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,FALSE
1,Edinburgh,EDH,55.9622223,-3.2001002,3.5,11,8,FALSE,none,quiet,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Paradise Valley,AZ,33.5819965,-111.924221,4,19,17,TRUE,full_bar,,casual,2,FALSE,FALSE,,FALSE,,
1,Scottsdale,AZ,33.587947,-111.8378272,2.5,8,7,TRUE,none,,formal,1,FALSE,FALSE,,FALSE,,
1,Charlotte,NC,35.203303,-80.790459,4,31,76,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Madison,WI,43.0493247,-89.3375335,2.5,28,29,TRUE,full_bar,loud,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Madison,WI,43.0734853,-89.5267274,4,69,107,TRUE,beer_and_wine,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.168513,-115.0620135,3,19,54,TRUE,none,very_loud,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Edinburgh,EDH,55.9460542,-3.1912021,4,30,23,TRUE,full_bar,average,casual,2,,TRUE,outdoor,FALSE,,
1,Las Vegas,NV,36.1457682,-115.1366586,2.5,20,57,FALSE,beer_and_wine,average,casual,2,TRUE,FALSE,,FALSE,,
0,Phoenix,AZ,33.5826041,-112.0097914,2,8,11,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Scottsdale,AZ,33.6097989,-111.9271921,4,152,174,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Champaign,IL,40.114132,-88.238369,3.5,62,36,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Pittsburgh,PA,40.420335,-80.030114,2.5,19,50,TRUE,none,quiet,casual,2,FALSE,FALSE,,FALSE,,
0,Phoenix,AZ,33.4483266,-112.0735793,3,59,165,FALSE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Charlotte,NC,35.1632052,-80.738059,3,5,27,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Scottsdale,AZ,33.5794039,-111.8871863,3.5,21,138,TRUE,none,quiet,casual,1,TRUE,TRUE,,TRUE,TRUE,
0,Nellis Afb,NV,36.236883,-115.061624,2,3,120,TRUE,none,very_loud,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Montreal,QC,45.5037137,-73.554885,3.5,6,3,TRUE,none,,,,,,,,,
0,Chandler,AZ,33.3181,-111.8332,4,7,21,TRUE,none,,,2,,,,,,
1,Charlotte,NC,35.153939,-80.8317551,4.5,24,56,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
0,Phoenix,AZ,33.4816957,-112.0167503,2,9,85,TRUE,none,,,2,,,,,,
1,Mesa,AZ,33.383486,-111.8572424,3,10,4,FALSE,full_bar,,casual,2,FALSE,TRUE,,FALSE,,
1,Montral,QC,45.51639,-73.5660955,4,38,76,TRUE,beer_and_wine,loud,casual,2,FALSE,FALSE,,TRUE,,
0,Montral,QC,45.5347582,-73.6148321,4.5,8,10,TRUE,none,,,2,,,,,,
0,Gilbert,AZ,33.321864,-111.726244,3.5,4,4,TRUE,none,,,2,,,,TRUE,,
1,Montreal,QC,45.5203256,-73.5951071,3.5,23,42,TRUE,full_bar,,casual,2,FALSE,TRUE,,TRUE,,
1,Edinburgh,EDH,55.9463838,-3.1989802,4,47,58,TRUE,full_bar,loud,,2,,,no,FALSE,,
1,Glendale,AZ,33.713643,-112.2006889,4,44,64,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Charlotte,NC,35.19287,-80.795726,3,4,13,TRUE,none,loud,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Scottsdale,AZ,33.6269887,-111.8555748,4.5,18,33,TRUE,none,,,2,,,,TRUE,,
1,Phoenix,AZ,33.4797,-112.225412,4,7,14,FALSE,none,,,,FALSE,,,,,
1,Chandler,AZ,33.335132,-111.8590785,3,8,19,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.5538282,-112.0980631,3,15,124,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Montral,QC,45.5091672,-73.572624,3.5,11,13,FALSE,none,,,,,,,,,
0,Scottsdale,AZ,33.6218039,-111.8744084,2.5,13,150,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.10925723,-115.1537338,3,21,95,TRUE,full_bar,very_loud,,2,,TRUE,yes,FALSE,,
1,Dorval,QC,45.4824295,-73.7949219,3,12,41,TRUE,full_bar,loud,casual,2,FALSE,,,TRUE,FALSE,
1,Charlotte,NC,35.0789597,-80.8172578,3.5,40,49,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Carnegie,PA,40.40804317,-80.08732259,4,54,106,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.639663,-112.081364,2.5,43,64,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Charlotte,NC,35.0266831,-80.8387944,3.5,23,59,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Mesa,AZ,33.415606,-111.8309278,4.5,9,14,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
0,Mint Hill,NC,35.172868,-80.656829,4,22,22,TRUE,none,,,1,,,,,,
1,Charlotte,NC,35.225217,-80.8362889,2.5,7,36,FALSE,full_bar,,casual,2,FALSE,,,FALSE,,
0,Las Vegas,NV,36.10373604,-115.1695357,1,4,3,TRUE,none,very_loud,casual,2,FALSE,,,FALSE,FALSE,
1,Fountain Hills,AZ,33.5738374,-111.7142695,4.5,38,70,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,,
1,Scottsdale,AZ,33.497188,-111.92255,3.5,8,20,FALSE,full_bar,average,dressy,2,,FALSE,outdoor,TRUE,,
0,Phoenix,AZ,33.4872363,-112.0690978,3.5,5,97,TRUE,none,,,1,,,,,,
1,Madison,WI,43.060587,-89.5192273,4,8,10,FALSE,full_bar,,casual,1,FALSE,,,FALSE,,
0,Pittsburgh,PA,40.382757,-79.97651,4,14,8,TRUE,none,quiet,casual,1,TRUE,FALSE,,FALSE,FALSE,
0,Montral,QC,45.4796561,-73.5768779,4,7,7,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.22059234,-115.1060718,4.5,8,49,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
0,Belmont,NC,35.254065,-81.0419019,3.5,3,46,TRUE,none,,,2,,,,,,
1,Scottsdale,AZ,33.677676,-111.897056,3.5,18,36,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,,
1,Madison,WI,43.075134,-89.394564,4,52,74,TRUE,none,,casual,1,FALSE,TRUE,,TRUE,,
0,Las Vegas,NV,36.1148054,-115.2778317,3,10,3,TRUE,none,,,2,,,,,,
1,Charlotte,NC,35.054096,-80.815393,4,8,27,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Peoria,AZ,33.71296518,-112.2742194,4.5,5,9,TRUE,none,,casual,2,FALSE,,,FALSE,,
0,Edinburgh,EDH,55.949477,-3.2121385,4,6,4,TRUE,none,,,1,,,,,,
1,Urbana,IL,40.104934,-88.192572,4,7,11,TRUE,full_bar,loud,casual,1,FALSE,TRUE,outdoor,TRUE,FALSE,
0,Scottsdale,AZ,33.585636,-111.926761,4.5,7,4,FALSE,none,,,1,,,,TRUE,,
1,Mesa,AZ,33.3931615,-111.8615213,4,44,183,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.5389948,-112.0640088,3,23,83,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Montral,QC,45.4960774,-73.5755999,3.5,30,153,TRUE,full_bar,loud,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
0,Phoenix,AZ,33.5086548,-112.0457372,2,4,21,TRUE,none,,,2,,,,,,
1,Scottsdale,AZ,33.5746442,-111.8612171,4.5,11,5,FALSE,full_bar,,casual,2,,TRUE,,FALSE,TRUE,
0,Monona,WI,43.0482473,-89.3237185,2.5,3,6,TRUE,none,quiet,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Champaign,IL,40.1096693,-88.2303712,3.5,25,49,TRUE,full_bar,very_loud,,2,,FALSE,outdoor,FALSE,,
1,Chandler,AZ,33.337278,-111.876903,4,27,5,FALSE,beer_and_wine,,casual,1,FALSE,FALSE,,FALSE,,TRUE
1,Edinburgh,EDH,55.9421327,-3.2028738,3.5,3,4,FALSE,beer_and_wine,quiet,casual,2,TRUE,TRUE,,FALSE,,
0,Scottsdale,AZ,33.581506,-111.92342,3.5,21,12,FALSE,full_bar,average,casual,2,,,,TRUE,,
1,Las Vegas,NV,36.2781023,-115.2066229,2,42,136,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Gilbert,AZ,33.3049148,-111.7559224,3,33,61,FALSE,none,loud,casual,2,FALSE,TRUE,,FALSE,,
0,Fitchburg,WI,43.0136763,-89.4797493,4,10,106,TRUE,none,,,2,,,,,,
1,Buckeye,AZ,33.4959963,-112.5159368,4,44,71,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,,
1,Fort Mill,SC,35.0543181,-81.00739337,3,7,11,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Kitchener,ON,43.4316273,-80.479486,4,11,51,TRUE,full_bar,quiet,casual,2,FALSE,,,TRUE,,TRUE
1,Tempe,AZ,33.36330051,-111.9094659,5,4,6,TRUE,none,,casual,1,TRUE,,,TRUE,,
0,Las Vegas,NV,36.14467614,-115.1840329,3.5,9,39,TRUE,none,,,1,,,,,,
1,Concord,NC,35.3648079,-80.7088519,4,22,45,TRUE,beer_and_wine,quiet,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Pittsburgh,PA,40.450866,-79.933919,3,61,70,TRUE,full_bar,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
0,Henderson,NV,36.0068684,-115.111773,4,10,108,TRUE,none,,,2,,,,,,
0,Mesa,AZ,33.3941983,-111.839969,2.5,7,23,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Las Vegas,NV,36.1442526,-115.1369445,1.5,5,16,TRUE,none,,casual,1,FALSE,,,,,
0,Las Vegas,NV,36.1005309,-115.297926,3.5,8,117,TRUE,none,,,2,,TRUE,,,,
1,Charlotte,NC,35.230194,-80.839336,4.5,13,42,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Edinburgh,EDH,55.95751102,-3.180695687,4.5,14,12,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,,
1,Charlotte,NC,35.3042746,-80.7487266,2,11,9,FALSE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Pittsburgh,PA,40.4430825,-80.0010001,3.5,18,46,TRUE,full_bar,average,,2,,,outdoor,TRUE,,
1,Las Vegas,NV,36.12717449,-115.1725031,2.5,8,10,TRUE,full_bar,average,casual,3,FALSE,TRUE,,FALSE,FALSE,
1,Scottsdale,AZ,33.49481201,-111.9263611,3,17,182,FALSE,none,quiet,casual,1,,,,TRUE,TRUE,
1,Edinburgh,EDH,55.9486242,-3.1947007,3.5,18,22,TRUE,full_bar,,,2,,,outdoor,TRUE,,
1,Peoria,AZ,33.7430592,-112.3312469,3,14,66,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Charlotte,NC,35.088675,-80.865605,3,13,82,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Wesley Chapel,NC,35.0071247,-80.6721082,4.5,6,3,TRUE,none,average,casual,1,,FALSE,,TRUE,TRUE,
1,Edinburgh,EDH,55.9468452,-3.1915004,3.5,46,31,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,,
0,Madison,WI,43.061218,-89.486019,3,8,13,TRUE,none,,casual,1,FALSE,,,,,
1,Charlotte,NC,35.138069,-80.933243,3.5,56,136,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.4532307,-112.0740735,3.5,30,117,TRUE,none,,casual,1,FALSE,,,TRUE,,
1,Las Vegas,NV,36.0586694,-115.1059228,4.5,9,6,FALSE,none,average,casual,1,,TRUE,,FALSE,TRUE,
1,Pittsburgh,PA,40.4282646,-79.9739887,4,8,7,FALSE,none,quiet,casual,1,,TRUE,,FALSE,FALSE,
1,Verdun,QC,45.467512,-73.541729,3,9,12,TRUE,full_bar,quiet,dressy,3,TRUE,TRUE,,TRUE,TRUE,
1,Pointe-Claire,QC,45.4678962,-73.8314724,4.5,3,17,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,,
1,Las Vegas,NV,36.101433,-115.052443,2.5,3,37,TRUE,none,,casual,1,FALSE,,,,,
1,Urbana,IL,40.1167919,-88.205811,3.5,18,32,TRUE,beer_and_wine,quiet,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Chandler,AZ,33.304861,-111.927065,3,55,62,FALSE,none,average,casual,2,FALSE,TRUE,,FALSE,,
0,Las Vegas,NV,36.1707639,-115.1435262,4,9,30,TRUE,none,,,2,,,,,,
0,Charlotte,NC,35.13468801,-80.93840457,3,9,138,TRUE,none,,,1,,,,,,
0,Phoenix,AZ,33.6264654,-112.1325346,4,16,174,FALSE,none,,,1,,TRUE,,,,
0,Edinburgh,EDH,55.9499567,-3.1937055,3.5,11,9,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.142401,-115.114898,4,13,88,TRUE,full_bar,average,casual,2,TRUE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.1372759,-115.1626825,2,6,6,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Pittsburgh,PA,40.3794554,-80.0448122,4,27,59,TRUE,none,,,1,,,,FALSE,,
1,Middleton,WI,43.0961286,-89.5136731,3,15,4,FALSE,none,quiet,casual,2,TRUE,,,FALSE,,
1,Phoenix,AZ,33.538913,-112.097523,3.5,47,49,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,Pittsburgh,PA,40.391243,-80.060459,2,6,5,TRUE,none,,,1,FALSE,,,,,
1,Phoenix,AZ,33.333182,-111.983142,4,50,94,TRUE,full_bar,quiet,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Gilbert,AZ,33.3345486,-111.8048599,5,3,3,TRUE,none,,casual,1,TRUE,,,FALSE,,
1,Charlotte,NC,35.202501,-80.866015,3.5,15,70,TRUE,none,average,casual,1,FALSE,,,TRUE,,
0,Peoria,AZ,33.5661042,-112.2533366,1,6,7,TRUE,none,,casual,1,FALSE,TRUE,,,,
1,Phoenix,AZ,33.4799104,-111.9854773,3,16,103,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Edinburgh,EDH,55.9491872,-3.1931533,2.5,10,6,TRUE,none,,,2,,,,,,
1,Tempe,AZ,33.3774019,-111.908621,3,37,16,FALSE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,,TRUE
1,Montral,QC,45.5248896,-73.5753702,4,8,9,TRUE,full_bar,average,,2,,FALSE,outdoor,FALSE,,
0,Las Vegas,NV,36.2065795,-115.3036173,3.5,3,17,FALSE,none,,,,,,,,,
1,Las Vegas,NV,36.12483184,-115.2076549,3.5,33,45,TRUE,full_bar,average,,2,,FALSE,yes,FALSE,,
1,Pittsburgh,PA,40.4516105,-79.9836043,4,9,34,TRUE,full_bar,loud,,1,,,,FALSE,,
1,Phoenix,AZ,33.447551,-112.047375,5,3,4,FALSE,none,quiet,casual,1,,TRUE,,FALSE,,
0,Laveen,AZ,33.37803847,-112.1743264,2,13,22,TRUE,none,very_loud,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Montral,QC,45.549688,-73.541343,3,3,7,TRUE,none,,casual,1,FALSE,,,TRUE,,
0,Las Vegas,NV,36.1044875,-115.1767584,3.5,7,42,TRUE,none,,,,,TRUE,,,,
1,Las Vegas,NV,36.100267,-115.185156,2.5,17,73,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.150704,-115.15304,4.5,7,16,TRUE,none,quiet,casual,2,TRUE,TRUE,,FALSE,,
1,Tempe,AZ,33.3638909,-111.9131101,4,37,150,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Chandler,AZ,33.3048103,-111.9270642,3,42,88,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Phoenix,AZ,33.480391,-111.978627,3,20,40,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,,
0,Middleton,WI,43.1054335,-89.5106336,3.5,5,6,TRUE,none,,,,,,,,,
1,Pittsburgh,PA,40.3951787,-80.0225039,4.5,16,13,TRUE,none,quiet,casual,2,FALSE,FALSE,,FALSE,,
0,Las Vegas,NV,36.1992487,-115.2424229,3,5,4,FALSE,none,,casual,1,FALSE,FALSE,,TRUE,,
1,Edinburgh,EDH,55.95282043,-3.205766173,4,41,34,TRUE,full_bar,average,,2,,FALSE,outdoor,FALSE,,
0,Las Vegas,NV,36.1156338,-115.172557,3.5,6,10,TRUE,none,,,1,,,,,,
1,Montreal,QC,45.5010325,-73.5795942,3.5,4,5,TRUE,none,,casual,3,TRUE,TRUE,,,,
1,Matthews,NC,35.1165324,-80.7221946,2.5,8,9,FALSE,full_bar,quiet,casual,2,FALSE,FALSE,,TRUE,,
0,Las Vegas,NV,36.117059,-115.192046,3,7,26,TRUE,none,,,2,,,,FALSE,,
1,Queen Creek,AZ,33.24808956,-111.6342993,3.5,22,144,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Tempe,AZ,33.4335365,-111.9044607,3,20,46,FALSE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
0,Las Vegas,NV,36.14201,-115.22474,4.5,3,14,TRUE,none,,,1,,,,,,
1,Waterloo,ON,43.4894705,-80.4937878,4,8,8,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,,TRUE,,
1,Henderson,NV,36.0059362,-115.1125067,4.5,19,134,FALSE,full_bar,average,casual,1,FALSE,TRUE,,FALSE,,
1,Charlotte,NC,35.297603,-81.0161715,3,20,3,FALSE,full_bar,,casual,2,FALSE,TRUE,,TRUE,,
1,Phoenix,AZ,33.6541283,-112.1098241,3,20,73,TRUE,full_bar,loud,,1,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Pittsburgh,PA,40.4383037,-79.9984294,2.5,4,21,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Scottsdale,AZ,33.6992475,-111.9180394,4,37,31,TRUE,full_bar,loud,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Tempe,AZ,33.3482,-111.92722,2,35,38,FALSE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
0,Phoenix,AZ,33.638428,-111.9798188,3,19,132,TRUE,none,,,1,,,,TRUE,,
1,Sun Prairie,WI,43.1833482,-89.2129287,4.5,27,35,TRUE,beer_and_wine,quiet,casual,1,FALSE,FALSE,,FALSE,,
1,Montral,QC,45.5368939,-73.6150262,4,18,43,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.0415696,-115.1722727,3,17,93,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,36.219859,-115.250331,3.5,30,49,FALSE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Charlotte,NC,35.3104162,-80.7505771,3,56,177,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
0,Pittsburgh,PA,40.4413753,-80.0032781,3.5,14,34,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,FALSE,
0,Mesa,AZ,33.4187334,-111.8314904,3.5,4,12,TRUE,none,,,2,,,,,,
1,Mesa,AZ,33.392844,-111.8423087,3.5,32,47,FALSE,none,average,casual,1,FALSE,,,FALSE,,
1,Champaign,IL,40.110474,-88.233544,3.5,57,50,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
0,Chandler,AZ,33.27771911,-111.9717103,3,8,62,TRUE,none,loud,casual,2,FALSE,FALSE,,FALSE,,
1,Charlotte,NC,35.214453,-80.828062,3.5,37,51,TRUE,none,quiet,casual,1,TRUE,,,FALSE,,
1,Charlotte,NC,35.088069,-80.8512049,3,32,114,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.14356,-115.26095,4,5,63,TRUE,none,,casual,1,FALSE,,,FALSE,,
0,Las Vegas,NV,36.1517796,-115.1515961,3.5,6,29,FALSE,none,,,1,,,,,,
1,Las Vegas,NV,36.1025779,-115.1729242,2.5,13,38,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,,
1,Pittsburgh,PA,40.428359,-79.978196,4,27,104,TRUE,none,average,casual,1,FALSE,,,TRUE,,
1,Las Vegas,NV,36.19393539,-115.1919022,4,14,54,FALSE,none,average,casual,1,FALSE,TRUE,no,FALSE,FALSE,
0,Charlotte,NC,35.0268102,-80.8388345,4.5,25,34,TRUE,none,,,2,,,,,,
1,Charlotte,NC,35.18579877,-80.79156684,3.5,9,33,TRUE,none,,casual,1,FALSE,TRUE,,TRUE,,
1,Mesa,AZ,33.4159,-111.793652,3.5,23,27,TRUE,full_bar,average,casual,2,TRUE,TRUE,outdoor,TRUE,TRUE,
1,Edinburgh,EDH,55.950194,-3.189099,3.5,15,4,TRUE,full_bar,loud,casual,2,FALSE,FALSE,,TRUE,,
1,Laval,QC,45.5645657,-73.7342119,4,19,28,TRUE,full_bar,average,casual,3,FALSE,TRUE,,TRUE,FALSE,
1,Edinburgh,EDH,55.93377,-3.177896,4,10,12,TRUE,full_bar,average,,1,,TRUE,outdoor,FALSE,,
0,Las Vegas,NV,35.9980464,-115.2063989,3,9,47,TRUE,none,,casual,2,TRUE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.4511439,-112.0985501,5,34,71,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.407505,-112.013804,2.5,8,49,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Charlotte,NC,35.2249747,-80.8419438,3.5,33,74,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.1008845,-115.1384913,3,13,184,TRUE,full_bar,average,,1,,,yes,FALSE,,
1,Madison,WI,43.0615682,-89.4010097,3.5,6,4,TRUE,full_bar,,,1,,FALSE,outdoor,FALSE,,
0,Madison,WI,43.0748382,-89.438021,4.5,3,10,TRUE,none,,,1,,,,,,
0,Scottsdale,AZ,33.5442187,-111.9052801,5,4,63,TRUE,none,,,1,,,,TRUE,,
1,Charlotte,NC,35.219378,-80.945041,2,24,43,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Mesa,AZ,33.364582,-111.87939,2.5,6,4,TRUE,none,,,1,,TRUE,,TRUE,,
1,Fort Mill,SC,35.0482744,-80.9927701,4,27,35,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,36.11543,-115.112467,4,14,8,FALSE,full_bar,,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Charlotte,NC,35.200288,-80.843124,3,25,134,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Scottsdale,AZ,33.635417,-111.922962,3.5,3,27,FALSE,none,,,1,,,,,,
0,Montreal,QC,45.4798213,-73.5774698,5,4,10,TRUE,none,,,2,,,,,,
0,Montreal,QC,45.5176502,-73.5807415,4,16,21,TRUE,none,very_loud,casual,1,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,36.27442661,-115.2536202,3.5,33,48,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.4886989,-112.07707,4.5,3,6,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Montral,QC,45.5011066,-73.5752154,4,36,30,TRUE,full_bar,very_loud,dressy,3,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Las Vegas,NV,36.0290393,-115.1193516,3,7,75,TRUE,full_bar,average,casual,3,FALSE,FALSE,yes,FALSE,,
0,North Las Vegas,NV,36.201009,-115.191065,1.5,14,203,TRUE,none,,,2,,,,,,
0,Dorval,QC,45.45556836,-73.75060661,2.5,12,25,TRUE,full_bar,,casual,2,FALSE,TRUE,no,,,
